client_id,client_name,source_amount,fee_pct,expected_net_amount
C018375,Client 18375,11937.99,0.02,11699.23
C018376,Client 18376,42371.74,0.02,41524.31
C018377,Client 18377,17976.81,0.02,17617.27
C018378,Client 18378,6674.14,0.02,6540.66
C018379,Client 18379,11752.31,0.02,11517.26
C018380,Client 18380,1356.24,0.02,1329.12
C018381,Client 18381,4872.97,0.02,4775.51
C018382,Client 18382,18861.40,0.02,18484.17
C018383,Client 18383,3926.45,0.02,3847.92
C018384,Client 18384,2878.62,0.02,2821.05
C018385,Client 18385,1768.82,0.02,1733.44
C018386,Client 18386,39518.15,0.02,38727.79
C018387,Client 18387,10798.73,0.02,10582.76
C018388,Client 18388,21920.43,0.02,21482.02
C018389,Client 18389,29056.70,0.02,28475.57
C018390,Client 18390,38041.35,0.02,37280.52
C018391,Client 18391,7924.32,0.02,7765.83
C018392,Client 18392,10598.50,0.02,10386.53
C018393,Client 18393,46270.40,0.02,45344.99
C018394,Client 18394,432.06,0.02,423.42
C018395,Client 18395,17750.42,0.02,17395.41
C018396,Client 18396,37814.62,0.02,37058.33
C018397,Client 18397,17919.17,0.02,17560.79
C018398,Client 18398,3683.70,0.02,3610.03
C018399,Client 18399,41945.54,0.02,41106.63
C018400,Client 18400,33126.54,0.02,32464.01
C018401,Client 18401,31111.82,0.02,30489.58
C018402,Client 18402,11286.06,0.02,11060.34
C018403,Client 18403,46864.85,0.02,45927.55
C018404,Client 18404,9410.37,0.02,9222.16
C018405,Client 18405,41112.63,0.02,40290.38
C018406,Client 18406,3658.95,0.02,3585.77
C018407,Client 18407,40474.29,0.02,39664.80
C018408,Client 18408,44638.73,0.02,43745.96
C018409,Client 18409,8187.73,0.02,8023.98
C018410,Client 18410,43803.53,0.02,42927.46
C018411,Client 18411,391.93,0.02,384.09
C018412,Client 18412,48480.11,0.02,47510.51
C018413,Client 18413,40443.16,0.02,39634.30
C018414,Client 18414,28200.90,0.02,27636.88
C018415,Client 18415,4269.72,0.02,4184.33
C018416,Client 18416,23518.41,0.02,23048.04
C018417,Client 18417,1485.45,0.02,1455.74
C018418,Client 18418,28790.24,0.02,28214.44
C018419,Client 18419,34409.89,0.02,33721.69
C018420,Client 18420,9386.64,0.02,9198.91
C018421,Client 18421,24399.56,0.02,23911.57
C018422,Client 18422,32336.35,0.02,31689.62
C018423,Client 18423,39420.74,0.02,38632.33
C018424,Client 18424,22854.76,0.02,22397.66
C018425,Client 18425,16835.61,0.02,16498.90
C018426,Client 18426,24841.98,0.02,24345.14
C018427,Client 18427,16509.93,0.02,16179.73
C018428,Client 18428,31700.07,0.02,31066.07
C018429,Client 18429,21909.36,0.02,21471.17
C018430,Client 18430,19867.67,0.02,19470.32
C018431,Client 18431,6188.01,0.02,6064.25
C018432,Client 18432,4056.03,0.02,3974.91
C018433,Client 18433,22551.53,0.02,22100.50
C018434,Client 18434,35735.34,0.02,35020.63
C018435,Client 18435,37078.77,0.02,36337.19
C018436,Client 18436,49678.00,0.02,48684.44
C018437,Client 18437,12947.75,0.02,12688.80
C018438,Client 18438,5462.66,0.02,5353.41
C018439,Client 18439,41915.67,0.02,41077.36
C018440,Client 18440,18029.75,0.02,17669.15
C018441,Client 18441,14334.04,0.02,14047.36
C018442,Client 18442,47378.04,0.02,46430.48
C018443,Client 18443,42223.95,0.02,41379.47
C018444,Client 18444,44054.94,0.02,43173.84
C018445,Client 18445,44624.11,0.02,43731.63
C018446,Client 18446,16828.22,0.02,16491.66
C018447,Client 18447,48425.50,0.02,47456.99
C018448,Client 18448,30020.45,0.02,29420.04
C018449,Client 18449,9225.51,0.02,9041.00
C018450,Client 18450,46991.21,0.02,46051.39
C018451,Client 18451,3780.11,0.02,3704.51
C018452,Client 18452,7315.60,0.02,7169.29
C018453,Client 18453,26957.79,0.02,26418.63
C018454,Client 18454,47409.10,0.02,46460.92
C018455,Client 18455,25311.69,0.02,24805.46
C018456,Client 18456,755.70,0.02,740.59
C018457,Client 18457,4786.26,0.02,4690.53
C018458,Client 18458,9087.51,0.02,8905.76
C018459,Client 18459,34338.09,0.02,33651.33
C018460,Client 18460,17620.49,0.02,17268.08
C018461,Client 18461,13674.06,0.02,13400.58
C018462,Client 18462,13770.04,0.02,13494.64
C018463,Client 18463,22399.60,0.02,21951.61
C018464,Client 18464,9501.02,0.02,9311.00
C018465,Client 18465,8342.69,0.02,8175.84
C018466,Client 18466,13217.34,0.02,12952.99
C018467,Client 18467,40123.34,0.02,39320.87
C018468,Client 18468,5449.62,0.02,5340.63
C018469,Client 18469,36004.53,0.02,35284.44
C018470,Client 18470,15264.87,0.02,14959.57
C018471,Client 18471,31378.57,0.02,30751.00
C018472,Client 18472,28568.78,0.02,27997.40
C018473,Client 18473,9921.73,0.02,9723.30
C018474,Client 18474,2123.45,0.02,2080.98
C018475,Client 18475,21597.31,0.02,21165.36
C018476,Client 18476,36256.03,0.02,35530.91
C018477,Client 18477,7197.94,0.02,7053.98
C018478,Client 18478,15588.84,0.02,15277.06
C018479,Client 18479,48609.23,0.02,47637.05
C018480,Client 18480,13151.67,0.02,12888.64
C018481,Client 18481,21618.48,0.02,21186.11
C018482,Client 18482,16082.37,0.02,15760.72
C018483,Client 18483,39724.47,0.02,38929.98
C018484,Client 18484,3407.18,0.02,3339.04
C018485,Client 18485,8931.34,0.02,8752.71
C018486,Client 18486,2854.82,0.02,2797.72
C018487,Client 18487,26430.78,0.02,25902.16
C018488,Client 18488,8865.63,0.02,8688.32
C018489,Client 18489,15988.93,0.02,15669.15
C018490,Client 18490,7696.87,0.02,7542.93
C018491,Client 18491,29361.20,0.02,28773.98
C018492,Client 18492,22571.95,0.02,22120.51
C018493,Client 18493,28667.78,0.02,28094.42
C018494,Client 18494,6613.10,0.02,6480.84
C018495,Client 18495,38552.31,0.02,37781.26
C018496,Client 18496,9794.39,0.02,9598.50
C018497,Client 18497,1675.46,0.02,1641.95
C018498,Client 18498,32749.00,0.02,32094.02
C018499,Client 18499,46489.51,0.02,45559.72
C018500,Client 18500,29972.83,0.02,29373.37
C018501,Client 18501,6105.82,0.02,5983.70
C018502,Client 18502,10953.43,0.02,10734.36
C018503,Client 18503,34156.56,0.02,33473.43
C018504,Client 18504,43214.84,0.02,42350.54
C018505,Client 18505,45935.52,0.02,45016.81
C018506,Client 18506,4200.88,0.02,4116.86
C018507,Client 18507,40399.37,0.02,39591.38
C018508,Client 18508,41941.72,0.02,41102.89
C018509,Client 18509,7847.54,0.02,7690.59
C018510,Client 18510,36005.35,0.02,35285.24
C018511,Client 18511,49496.56,0.02,48506.63
C018512,Client 18512,4987.09,0.02,4887.35
C018513,Client 18513,27672.61,0.02,27119.16
C018514,Client 18514,38950.50,0.02,38171.49
C018515,Client 18515,17389.87,0.02,17042.07
C018516,Client 18516,4264.90,0.02,4179.60
C018517,Client 18517,45501.21,0.02,44591.19
C018518,Client 18518,27089.04,0.02,26547.26
C018519,Client 18519,43515.36,0.02,42645.05
C018520,Client 18520,34664.89,0.02,33971.59
C018521,Client 18521,46490.84,0.02,45561.02
C018522,Client 18522,7910.00,0.02,7751.80
C018523,Client 18523,6049.25,0.02,5928.27
C018524,Client 18524,16451.33,0.02,16122.30
C018525,Client 18525,10831.66,0.02,10615.03
C018526,Client 18526,4422.53,0.02,4334.08
C018527,Client 18527,34940.12,0.02,34241.32
C018528,Client 18528,10888.21,0.02,10670.45
C018529,Client 18529,31174.15,0.02,30550.67
C018530,Client 18530,17565.54,0.02,17214.23
C018531,Client 18531,1361.10,0.02,1333.88
C018532,Client 18532,14602.72,0.02,14310.67
C018533,Client 18533,44413.17,0.02,43524.91
C018534,Client 18534,31169.95,0.02,30546.55
C018535,Client 18535,42716.94,0.02,41862.60
C018536,Client 18536,36479.37,0.02,35749.78
C018537,Client 18537,43118.52,0.02,42256.15
C018538,Client 18538,4717.98,0.02,4623.62
C018539,Client 18539,41343.21,0.02,40516.35
C018540,Client 18540,18503.83,0.02,18133.75
C018541,Client 18541,11482.62,0.02,11252.97
C018542,Client 18542,20125.54,0.02,19723.03
C018543,Client 18543,31942.02,0.02,31303.18
C018544,Client 18544,22012.50,0.02,21572.25
C018545,Client 18545,32654.73,0.02,32001.64
C018546,Client 18546,26050.32,0.02,25529.31
C018547,Client 18547,47793.90,0.02,46838.02
C018548,Client 18548,5350.08,0.02,5243.08
C018549,Client 18549,23256.65,0.02,22791.52
C018550,Client 18550,5842.56,0.02,5725.71
C018551,Client 18551,36254.00,0.02,35528.92
C018552,Client 18552,43731.01,0.02,42856.39
C018553,Client 18553,15749.36,0.02,15434.37
C018554,Client 18554,29643.97,0.02,29051.09
C018555,Client 18555,21632.42,0.02,21199.77
C018556,Client 18556,8155.86,0.02,7992.74
C018557,Client 18557,46228.29,0.02,45303.72
C018558,Client 18558,12694.87,0.02,12440.97
C018559,Client 18559,43075.02,0.02,42213.52
C018560,Client 18560,19542.11,0.02,19151.27
C018561,Client 18561,15893.94,0.02,15576.06
C018562,Client 18562,29557.36,0.02,28966.21
C018563,Client 18563,20170.13,0.02,19766.73
C018564,Client 18564,24398.29,0.02,23910.32
C018565,Client 18565,46444.46,0.02,45515.57
C018566,Client 18566,38417.84,0.02,37649.48
C018567,Client 18567,34325.18,0.02,33638.68
C018568,Client 18568,40683.62,0.02,39869.95
C018569,Client 18569,19969.97,0.02,19570.57
C018570,Client 18570,30032.16,0.02,29431.52
C018571,Client 18571,22553.63,0.02,22102.56
C018572,Client 18572,35594.15,0.02,34882.27
C018573,Client 18573,8079.25,0.02,7917.66
C018574,Client 18574,30621.66,0.02,30009.23
C018575,Client 18575,41475.04,0.02,40645.54
C018576,Client 18576,2701.20,0.02,2647.18
C018577,Client 18577,31016.44,0.02,30396.11
C018578,Client 18578,6023.41,0.02,5902.94
C018579,Client 18579,6118.83,0.02,5996.45
C018580,Client 18580,6942.25,0.02,6803.40
C018581,Client 18581,4147.12,0.02,4064.18
C018582,Client 18582,45015.39,0.02,44115.08
C018583,Client 18583,47283.38,0.02,46337.71
C018584,Client 18584,24520.84,0.02,24030.42
C018585,Client 18585,15036.46,0.02,14735.73
C018586,Client 18586,14520.76,0.02,14230.34
C018587,Client 18587,44764.38,0.02,43869.09
C018588,Client 18588,27230.16,0.02,26685.56
C018589,Client 18589,32920.49,0.02,32262.08
C018590,Client 18590,40076.92,0.02,39275.38
C018591,Client 18591,11547.09,0.02,11316.15
C018592,Client 18592,14997.55,0.02,14697.60
C018593,Client 18593,2512.19,0.02,2461.95
C018594,Client 18594,6827.15,0.02,6690.61
C018595,Client 18595,36290.21,0.02,35564.41
C018596,Client 18596,23173.74,0.02,22710.27
C018597,Client 18597,236.96,0.02,232.22
C018598,Client 18598,2372.34,0.02,2324.89
C018599,Client 18599,45851.61,0.02,44934.58
C018600,Client 18600,28276.83,0.02,27711.29
C018601,Client 18601,24177.49,0.02,23693.94
C018602,Client 18602,47459.65,0.02,46510.46
C018603,Client 18603,31440.75,0.02,30811.93
C018604,Client 18604,20841.15,0.02,20424.33
C018605,Client 18605,11413.04,0.02,11184.78
C018606,Client 18606,6275.24,0.02,6149.74
C018607,Client 18607,6527.88,0.02,6397.32
C018608,Client 18608,15810.49,0.02,15494.28
C018609,Client 18609,47268.30,0.02,46322.93
C018610,Client 18610,45946.95,0.02,45028.01
C018611,Client 18611,41538.82,0.02,40708.04
C018612,Client 18612,22600.58,0.02,22148.57
C018613,Client 18613,5638.13,0.02,5525.37
C018614,Client 18614,19808.94,0.02,19412.76
C018615,Client 18615,45850.07,0.02,44933.07
C018616,Client 18616,21741.86,0.02,21307.02
C018617,Client 18617,43441.41,0.02,42572.58
C018618,Client 18618,47426.43,0.02,46477.90
C018619,Client 18619,3361.69,0.02,3294.46
C018620,Client 18620,20150.25,0.02,19747.24
C018621,Client 18621,49555.08,0.02,48563.98
C018622,Client 18622,2587.51,0.02,2535.76
C018623,Client 18623,13360.88,0.02,13093.66
C018624,Client 18624,16947.21,0.02,16608.27
C018625,Client 18625,27493.89,0.02,26944.01
C018626,Client 18626,34004.96,0.02,33324.86
C018627,Client 18627,37366.17,0.02,36618.85
C018628,Client 18628,26201.96,0.02,25677.92
C018629,Client 18629,32681.49,0.02,32027.86
C018630,Client 18630,39326.49,0.02,38539.96
C018631,Client 18631,40068.81,0.02,39267.43
C018632,Client 18632,13325.94,0.02,13059.42
C018633,Client 18633,6851.78,0.02,6714.74
C018634,Client 18634,17094.92,0.02,16753.02
C018635,Client 18635,45076.14,0.02,44174.62
C018636,Client 18636,36674.24,0.02,35940.76
C018637,Client 18637,37346.74,0.02,36599.81
C018638,Client 18638,25581.36,0.02,25069.73
C018639,Client 18639,14606.30,0.02,14314.17
C018640,Client 18640,17734.13,0.02,17379.45
C018641,Client 18641,25128.59,0.02,24626.02
C018642,Client 18642,27972.52,0.02,27413.07
C018643,Client 18643,49469.37,0.02,48479.98
C018644,Client 18644,14681.10,0.02,14387.48
C018645,Client 18645,5371.13,0.02,5263.71
C018646,Client 18646,20872.91,0.02,20455.45
C018647,Client 18647,44229.99,0.02,43345.39
C018648,Client 18648,24698.54,0.02,24204.57
C018649,Client 18649,20805.73,0.02,20389.62
C018650,Client 18650,47398.81,0.02,46450.83
C018651,Client 18651,22258.58,0.02,21813.41
C018652,Client 18652,48600.02,0.02,47628.02
C018653,Client 18653,47416.34,0.02,46468.01
C018654,Client 18654,17186.26,0.02,16842.53
C018655,Client 18655,8638.94,0.02,8466.16
C018656,Client 18656,41906.25,0.02,41068.12
C018657,Client 18657,4636.73,0.02,4544.00
C018658,Client 18658,23335.32,0.02,22868.61
C018659,Client 18659,26976.89,0.02,26437.35
C018660,Client 18660,10680.00,0.02,10466.40
C018661,Client 18661,9168.60,0.02,8985.23
C018662,Client 18662,3978.28,0.02,3898.71
C018663,Client 18663,19023.70,0.02,18643.23
C018664,Client 18664,26966.94,0.02,26427.60
C018665,Client 18665,5507.78,0.02,5397.62
C018666,Client 18666,20647.09,0.02,20234.15
C018667,Client 18667,18542.24,0.02,18171.40
C018668,Client 18668,42380.17,0.02,41532.57
C018669,Client 18669,19573.61,0.02,19182.14
C018670,Client 18670,14946.03,0.02,14647.11
C018671,Client 18671,48207.81,0.02,47243.65
C018672,Client 18672,26387.77,0.02,25860.01
C018673,Client 18673,17077.55,0.02,16736.00
C018674,Client 18674,37345.31,0.02,36598.40
C018675,Client 18675,29513.05,0.02,28922.79
C018676,Client 18676,45935.96,0.02,45017.24
C018677,Client 18677,3216.04,0.02,3151.72
C018678,Client 18678,14482.27,0.02,14192.62
C018679,Client 18679,32655.28,0.02,32002.17
C018680,Client 18680,18859.38,0.02,18482.19
C018681,Client 18681,49284.95,0.02,48299.25
C018682,Client 18682,37460.60,0.02,36711.39
C018683,Client 18683,27751.16,0.02,27196.14
C018684,Client 18684,21743.45,0.02,21308.58
C018685,Client 18685,34953.30,0.02,34254.23
C018686,Client 18686,15171.55,0.02,14868.12
C018687,Client 18687,40848.98,0.02,40032.00
C018688,Client 18688,9179.78,0.02,8996.18
C018689,Client 18689,18010.26,0.02,17650.05
C018690,Client 18690,9281.30,0.02,9095.67
C018691,Client 18691,43745.17,0.02,42870.27
C018692,Client 18692,31950.83,0.02,31311.81
C018693,Client 18693,628.03,0.02,615.47
C018694,Client 18694,871.54,0.02,854.11
C018695,Client 18695,6829.13,0.02,6692.55
C018696,Client 18696,4150.35,0.02,4067.34
C018697,Client 18697,10524.92,0.02,10314.42
C018698,Client 18698,9140.45,0.02,8957.64
C018699,Client 18699,46045.14,0.02,45124.24
C018700,Client 18700,42666.98,0.02,41813.64
C018701,Client 18701,16408.33,0.02,16080.16
C018702,Client 18702,47232.29,0.02,46287.64
C018703,Client 18703,20179.13,0.02,19775.55
C018704,Client 18704,25362.14,0.02,24854.90
C018705,Client 18705,4971.67,0.02,4872.24
C018706,Client 18706,31372.40,0.02,30744.95
C018707,Client 18707,570.43,0.02,559.02
C018708,Client 18708,27452.97,0.02,26903.91
C018709,Client 18709,48267.37,0.02,47302.02
C018710,Client 18710,36378.21,0.02,35650.65
C018711,Client 18711,23388.66,0.02,22920.89
C018712,Client 18712,7790.08,0.02,7634.28
C018713,Client 18713,5727.51,0.02,5612.96
C018714,Client 18714,31623.28,0.02,30990.81
C018715,Client 18715,15614.07,0.02,15301.79
C018716,Client 18716,5884.31,0.02,5766.62
C018717,Client 18717,8561.84,0.02,8390.60
C018718,Client 18718,38406.21,0.02,37638.09
C018719,Client 18719,18805.77,0.02,18429.65
C018720,Client 18720,6320.00,0.02,6193.60
C018721,Client 18721,18740.05,0.02,18365.25
C018722,Client 18722,31549.78,0.02,30918.78
C018723,Client 18723,12093.52,0.02,11851.65
C018724,Client 18724,35470.08,0.02,34760.68
C018725,Client 18725,48830.26,0.02,47853.65
C018726,Client 18726,1275.23,0.02,1249.73
C018727,Client 18727,4803.49,0.02,4707.42
C018728,Client 18728,43272.04,0.02,42406.60
C018729,Client 18729,33806.52,0.02,33130.39
C018730,Client 18730,39452.00,0.02,38662.96
C018731,Client 18731,21764.86,0.02,21329.56
C018732,Client 18732,30506.46,0.02,29896.33
C018733,Client 18733,46716.69,0.02,45782.36
C018734,Client 18734,30699.14,0.02,30085.16
C018735,Client 18735,33402.87,0.02,32734.81
C018736,Client 18736,23506.16,0.02,23036.04
C018737,Client 18737,14219.01,0.02,13934.63
C018738,Client 18738,40518.79,0.02,39708.41
C018739,Client 18739,27003.92,0.02,26463.84
C018740,Client 18740,8480.60,0.02,8310.99
C018741,Client 18741,35930.87,0.02,35212.25
C018742,Client 18742,11588.71,0.02,11356.94
C018743,Client 18743,42004.72,0.02,41164.63
C018744,Client 18744,8041.64,0.02,7880.81
C018745,Client 18745,15985.79,0.02,15666.07
C018746,Client 18746,25853.52,0.02,25336.45
C018747,Client 18747,12728.46,0.02,12473.89
C018748,Client 18748,18714.40,0.02,18340.11
C018749,Client 18749,21687.02,0.02,21253.28
C018750,Client 18750,40097.89,0.02,39295.93
C018751,Client 18751,10765.31,0.02,10550.00
C018752,Client 18752,33317.31,0.02,32650.96
C018753,Client 18753,25827.75,0.02,25311.19
C018754,Client 18754,19594.47,0.02,19202.58
C018755,Client 18755,22546.78,0.02,22095.84
C018756,Client 18756,29181.47,0.02,28597.84
C018757,Client 18757,3585.05,0.02,3513.35
C018758,Client 18758,37391.56,0.02,36643.73
C018759,Client 18759,30560.02,0.02,29948.82
C018760,Client 18760,42501.66,0.02,41651.63
C018761,Client 18761,15874.50,0.02,15557.01
C018762,Client 18762,16200.03,0.02,15876.03
C018763,Client 18763,5141.21,0.02,5038.39
C018764,Client 18764,39598.53,0.02,38806.56
C018765,Client 18765,21452.01,0.02,21022.97
C018766,Client 18766,34919.25,0.02,34220.86
C018767,Client 18767,39717.22,0.02,38922.88
C018768,Client 18768,15576.70,0.02,15265.17
C018769,Client 18769,32320.52,0.02,31674.11
C018770,Client 18770,45568.08,0.02,44656.72
C018771,Client 18771,5866.36,0.02,5749.03
C018772,Client 18772,31704.30,0.02,31070.21
C018773,Client 18773,14550.16,0.02,14259.16
C018774,Client 18774,13474.28,0.02,13204.79
C018775,Client 18775,6898.64,0.02,6760.67
C018776,Client 18776,48060.98,0.02,47099.76
C018777,Client 18777,13026.03,0.02,12765.51
C018778,Client 18778,18745.32,0.02,18370.41
C018779,Client 18779,47358.59,0.02,46411.42
C018780,Client 18780,29078.86,0.02,28497.28
C018781,Client 18781,10049.59,0.02,9848.60
C018782,Client 18782,39615.05,0.02,38822.75
C018783,Client 18783,16974.03,0.02,16634.55
C018784,Client 18784,4667.30,0.02,4573.95
C018785,Client 18785,46282.18,0.02,45356.54
C018786,Client 18786,27371.77,0.02,26824.33
C018787,Client 18787,35655.16,0.02,34942.06
C018788,Client 18788,9653.40,0.02,9460.33
C018789,Client 18789,41207.89,0.02,40383.73
C018790,Client 18790,43719.43,0.02,42845.04
C018791,Client 18791,29535.23,0.02,28944.53
C018792,Client 18792,39728.67,0.02,38934.10
C018793,Client 18793,1147.87,0.02,1124.91
C018794,Client 18794,36780.49,0.02,36044.88
C018795,Client 18795,13542.94,0.02,13272.08
C018796,Client 18796,22638.53,0.02,22185.76
C018797,Client 18797,48630.07,0.02,47657.47
C018798,Client 18798,23469.77,0.02,23000.37
C018799,Client 18799,46939.16,0.02,46000.38
C018800,Client 18800,7748.03,0.02,7593.07
C018801,Client 18801,1263.02,0.02,1237.76
C018802,Client 18802,43618.58,0.02,42746.21
C018803,Client 18803,24900.97,0.02,24402.95
C018804,Client 18804,22878.91,0.02,22421.33
C018805,Client 18805,48423.05,0.02,47454.59
C018806,Client 18806,14884.87,0.02,14587.17
C018807,Client 18807,49550.81,0.02,48559.79
C018808,Client 18808,47418.20,0.02,46469.84
C018809,Client 18809,34197.71,0.02,33513.76
C018810,Client 18810,39709.05,0.02,38914.87
C018811,Client 18811,46154.75,0.02,45231.65
C018812,Client 18812,2674.29,0.02,2620.80
C018813,Client 18813,24886.43,0.02,24388.70
C018814,Client 18814,27115.33,0.02,26573.02
C018815,Client 18815,47728.15,0.02,46773.59
C018816,Client 18816,11835.41,0.02,11598.70
C018817,Client 18817,5540.27,0.02,5429.46
C018818,Client 18818,48859.59,0.02,47882.40
C018819,Client 18819,26273.75,0.02,25748.27
C018820,Client 18820,22528.51,0.02,22077.94
C018821,Client 18821,17210.86,0.02,16866.64
C018822,Client 18822,13566.63,0.02,13295.30
C018823,Client 18823,18206.64,0.02,17842.51
C018824,Client 18824,45591.67,0.02,44679.84
C018825,Client 18825,19557.33,0.02,19166.18
C018826,Client 18826,44967.58,0.02,44068.23
