client_id,client_name,distributed_amount,status
C014665,Client 14665,1985.80,COMPLETED
C035702,Client 35702,25681.90,COMPLETED
C041643,Client 41643,24559.23,COMPLETED
C020288,Client 20288,686.22,COMPLETED
C018661,Client 18661,8985.23,COMPLETED
C013610,Client 13610,47511.77,COMPLETED
C047890,Client 47890,7725.32,COMPLETED
C022733,Client 22733,9974.47,COMPLETED
C031420,Client 31420,44587.53,COMPLETED
C048451,Client 48451,14869.04,COMPLETED
C038625,Client 38625,41606.26,COMPLETED
C014886,Client 14886,976.02,COMPLETED
C008903,Client 8903,24554.61,COMPLETED
C018626,Client 18626,33324.86,COMPLETED
C025894,Client 25894,13651.81,COMPLETED
C002316,Client 2316,19529.77,COMPLETED
C013051,Client 13051,30167.47,COMPLETED
C013715,Client 13715,1465.87,COMPLETED
C027959,Client 27959,2199.64,COMPLETED
C049221,Client 49221,28575.12,COMPLETED
C020102,Client 20102,42590.84,COMPLETED
C034158,Client 34158,45234.86,COMPLETED
C023870,Client 23870,3118.11,COMPLETED
C000616,Client 616,44390.43,COMPLETED
C025580,Client 25580,2455.56,COMPLETED
C006572,Client 6572,15143.08,COMPLETED
C014084,Client 14084,45691.37,COMPLETED
C017858,Client 17858,21660.36,COMPLETED
C004449,Client 4449,24495.98,COMPLETED
C012282,Client 12282,5054.43,COMPLETED
C005088,Client 5088,28528.42,COMPLETED
C015463,Client 15463,37542.90,COMPLETED
C024968,Client 24968,22269.46,COMPLETED
C013354,Client 13354,34316.37,COMPLETED
C026628,Client 26628,3547.76,COMPLETED
C023334,Client 23334,35494.66,COMPLETED
C023797,Client 23797,47276.42,COMPLETED
C023886,Client 23886,44114.92,COMPLETED
C031496,Client 31496,42486.30,COMPLETED
C046800,Client 46800,3506.99,COMPLETED
C036382,Client 36382,18055.85,COMPLETED
C023390,Client 23390,8144.73,COMPLETED
C011559,Client 11559,43555.87,COMPLETED
C020655,Client 20655,3543.96,COMPLETED
C021142,Client 21142,42744.48,COMPLETED
C037006,Client 37006,18734.62,COMPLETED
C023663,Client 23663,46143.60,COMPLETED
C015163,Client 15163,24556.45,COMPLETED
C001347,Client 1347,38703.88,COMPLETED
C026009,Client 26009,26790.91,COMPLETED
C015810,Client 15810,27887.05,COMPLETED
C016099,Client 16099,1532.84,COMPLETED
C006312,Client 6312,45408.30,COMPLETED
C034869,Client 34869,3092.87,COMPLETED
C003153,Client 3153,9421.21,COMPLETED
C011570,Client 11570,16201.32,COMPLETED
C020438,Client 20438,38271.72,COMPLETED
C041829,Client 41829,19227.11,COMPLETED
C000637,Client 637,16986.02,COMPLETED
C024127,Client 24127,15776.70,COMPLETED
C040639,Client 40639,6993.06,COMPLETED
C021248,Client 21248,33776.45,COMPLETED
C048373,Client 48373,8240.04,COMPLETED
C037714,Client 37714,4050.84,COMPLETED
C034437,Client 34437,14481.74,COMPLETED
C000165,Client 165,39117.33,COMPLETED
C017952,Client 17952,27363.75,COMPLETED
C021677,Client 21677,13576.67,COMPLETED
C007666,Client 7666,10022.59,COMPLETED
C013223,Client 13223,21569.40,COMPLETED
C005691,Client 5691,14653.78,COMPLETED
C013973,Client 13973,14590.82,COMPLETED
C026475,Client 26475,46670.66,COMPLETED
C047253,Client 47253,12290.22,COMPLETED
C008598,Client 8598,16102.14,COMPLETED
C018619,Client 18619,3294.46,COMPLETED
C030001,Client 30001,26732.72,COMPLETED
C011393,Client 11393,11221.74,COMPLETED
C011137,Client 11137,2593.63,COMPLETED
C044650,Client 44650,26604.85,COMPLETED
C007192,Client 7192,29731.13,COMPLETED
C007292,Client 7292,1283.54,COMPLETED
C008753,Client 8753,9506.25,COMPLETED
C012429,Client 12429,22744.37,COMPLETED
C036905,Client 36905,11080.90,COMPLETED
C049289,Client 49289,40591.13,COMPLETED
C043537,Client 43537,45547.63,COMPLETED
C030389,Client 30389,7570.95,COMPLETED
C015531,Client 15531,44779.37,COMPLETED
C001508,Client 1508,5312.38,COMPLETED
C021864,Client 21864,46726.84,COMPLETED
C021303,Client 21303,43057.56,COMPLETED
C024242,Client 24242,45752.12,COMPLETED
C003421,Client 3421,14243.24,COMPLETED
C028061,Client 28061,3613.76,COMPLETED
C032990,Client 32990,14051.66,COMPLETED
C014763,Client 14763,32035.37,COMPLETED
C045796,Client 45796,33428.39,COMPLETED
C046515,Client 46515,39194.03,COMPLETED
C030183,Client 30183,5191.94,COMPLETED
C000317,Client 317,3825.96,COMPLETED
C001753,Client 1753,12774.22,COMPLETED
C032604,Client 32604,3619.61,COMPLETED
C008137,Client 8137,6997.95,COMPLETED
C014015,Client 14015,31185.35,COMPLETED
C029172,Client 29172,1106.41,COMPLETED
C039538,Client 39538,4310.38,COMPLETED
C048815,Client 48815,44285.51,COMPLETED
C015799,Client 15799,6986.30,COMPLETED
C008104,Client 8104,18847.37,COMPLETED
C041172,Client 41172,9900.36,COMPLETED
C017086,Client 17086,31276.51,COMPLETED
C007111,Client 7111,26675.09,COMPLETED
C032440,Client 32440,31860.40,COMPLETED
C045093,Client 45093,36341.34,COMPLETED
C021909,Client 21909,48912.09,COMPLETED
C038206,Client 38206,12221.86,COMPLETED
C040136,Client 40136,6816.11,COMPLETED
C010121,Client 10121,16527.33,COMPLETED
C045655,Client 45655,30104.66,COMPLETED
C027305,Client 27305,5331.93,COMPLETED
C038890,Client 38890,25412.92,COMPLETED
C049069,Client 49069,8986.52,COMPLETED
C048911,Client 48911,28178.08,COMPLETED
C031500,Client 31500,46461.33,COMPLETED
C036239,Client 36239,27357.48,COMPLETED
C043033,Client 43033,5025.00,COMPLETED
C014232,Client 14232,29455.38,COMPLETED
C003563,Client 3563,34161.77,COMPLETED
C026249,Client 26249,47850.58,COMPLETED
C020949,Client 20949,19404.45,COMPLETED
C039229,Client 39229,18626.19,COMPLETED
C024743,Client 24743,30763.01,COMPLETED
C005143,Client 5143,18811.04,COMPLETED
C027223,Client 27223,10439.60,COMPLETED
C033827,Client 33827,3025.92,COMPLETED
C024749,Client 24749,6689.16,COMPLETED
C049061,Client 49061,10523.48,COMPLETED
C013299,Client 13299,7161.09,COMPLETED
C028565,Client 28565,3716.08,COMPLETED
C023524,Client 23524,8759.60,COMPLETED
C027264,Client 27264,680.00,COMPLETED
C012888,Client 12888,39332.39,COMPLETED
C010922,Client 10922,26641.52,COMPLETED
C020978,Client 20978,29144.59,COMPLETED
C000955,Client 955,14013.17,COMPLETED
C003015,Client 3015,36090.68,COMPLETED
C037194,Client 37194,30804.14,COMPLETED
C041209,Client 41209,21873.23,COMPLETED
C035327,Client 35327,10340.30,COMPLETED
C020022,Client 20022,8808.44,COMPLETED
C033951,Client 33951,36332.11,COMPLETED
C028780,Client 28780,17275.00,COMPLETED
C013760,Client 13760,48481.82,COMPLETED
C002563,Client 2563,7230.45,COMPLETED
C042739,Client 42739,2270.97,COMPLETED
C048736,Client 48736,28908.09,COMPLETED
C048788,Client 48788,36822.16,COMPLETED
C010237,Client 10237,1021.17,COMPLETED
C001563,Client 1563,14149.97,COMPLETED
C046870,Client 46870,31258.06,COMPLETED
C011195,Client 11195,22969.34,COMPLETED
C039179,Client 39179,26073.45,COMPLETED
C019532,Client 19532,46908.59,COMPLETED
C042520,Client 42520,48888.64,COMPLETED
C028601,Client 28601,36985.53,COMPLETED
C026891,Client 26891,24682.84,COMPLETED
C014619,Client 14619,30187.72,COMPLETED
C036668,Client 36668,23549.01,COMPLETED
C040932,Client 40932,31943.92,COMPLETED
C014924,Client 14924,24923.72,COMPLETED
C046786,Client 46786,1608.93,COMPLETED
C048706,Client 48706,15788.57,COMPLETED
C002248,Client 2248,10392.87,COMPLETED
C014371,Client 14371,44529.76,COMPLETED
C021254,Client 21254,48917.48,COMPLETED
C040465,Client 40465,24481.48,COMPLETED
C040818,Client 40818,15378.12,COMPLETED
C031356,Client 31356,13045.08,COMPLETED
C046914,Client 46914,44018.20,COMPLETED
C007540,Client 7540,26235.92,COMPLETED
C042317,Client 42317,35090.61,COMPLETED
C028238,Client 28238,41077.21,COMPLETED
C017166,Client 17166,36288.08,COMPLETED
C007557,Client 7557,32673.77,COMPLETED
C022115,Client 22115,16513.11,COMPLETED
C004185,Client 4185,47337.36,COMPLETED
C000935,Client 935,29343.93,COMPLETED
C043275,Client 43275,15060.43,COMPLETED
C049320,Client 49320,1706.85,COMPLETED
C019972,Client 19972,28390.07,COMPLETED
C029685,Client 29685,25987.30,COMPLETED
C034678,Client 34678,22478.16,COMPLETED
C040329,Client 40329,36515.24,COMPLETED
C002114,Client 2114,210.68,COMPLETED
C033571,Client 33571,7008.14,COMPLETED
C031722,Client 31722,26974.92,COMPLETED
C044744,Client 44744,33897.49,COMPLETED
C007724,Client 7724,1773.27,COMPLETED
C047602,Client 47602,18779.95,COMPLETED
C032124,Client 32124,39486.82,COMPLETED
C034524,Client 34524,35769.26,COMPLETED
C015791,Client 15791,2384.62,COMPLETED
C048371,Client 48371,35782.36,COMPLETED
C040338,Client 40338,18242.17,COMPLETED
C037699,Client 37699,46122.28,COMPLETED
C046511,Client 46511,35672.24,COMPLETED
C029373,Client 29373,26297.33,COMPLETED
C024704,Client 24704,591.39,COMPLETED
C034159,Client 34159,14497.62,COMPLETED
C022233,Client 22233,644.98,COMPLETED
C034562,Client 34562,11113.40,COMPLETED
C019968,Client 19968,35986.80,COMPLETED
C024382,Client 24382,13432.18,COMPLETED
C025794,Client 25794,13811.46,COMPLETED
C016108,Client 16108,24286.41,COMPLETED
C009889,Client 9889,19634.09,COMPLETED
C010172,Client 10172,16701.97,COMPLETED
C042585,Client 42585,46630.49,COMPLETED
C045251,Client 45251,18672.34,COMPLETED
C005568,Client 5568,33771.44,COMPLETED
C049604,Client 49604,18230.51,COMPLETED
C012969,Client 12969,42641.32,COMPLETED
C007550,Client 7550,30005.15,COMPLETED
C018232,Client 18232,37430.34,COMPLETED
C002886,Client 2886,3509.74,COMPLETED
C026940,Client 26940,18060.67,COMPLETED
C047449,Client 47449,27607.39,COMPLETED
C036611,Client 36611,41191.94,COMPLETED
C040948,Client 40948,48664.43,COMPLETED
C035935,Client 35935,23409.81,COMPLETED
C049281,Client 49281,29706.80,COMPLETED
C033253,Client 33253,14874.93,COMPLETED
C001718,Client 1718,6459.74,COMPLETED
C036125,Client 36125,7411.23,COMPLETED
C044609,Client 44609,43639.79,COMPLETED
C041673,Client 41673,31515.57,COMPLETED
C011357,Client 11357,24554.31,COMPLETED
C021706,Client 21706,34429.71,COMPLETED
C003025,Client 3025,13354.67,COMPLETED
C047525,Client 47525,24844.18,COMPLETED
C038205,Client 38205,37616.89,COMPLETED
C026062,Client 26062,39600.05,COMPLETED
C010313,Client 10313,33172.38,COMPLETED
C047693,Client 47693,4781.63,COMPLETED
C014029,Client 14029,37891.05,COMPLETED
C040177,Client 40177,8455.51,COMPLETED
C045216,Client 45216,38801.35,COMPLETED
C049888,Client 49888,5817.86,COMPLETED
C012740,Client 12740,40076.48,COMPLETED
C018431,Client 18431,6064.25,COMPLETED
C008117,Client 8117,9843.67,COMPLETED
C012809,Client 12809,8457.64,COMPLETED
C004965,Client 4965,29620.62,COMPLETED
C049053,Client 49053,3928.15,COMPLETED
C014392,Client 14392,35795.70,COMPLETED
C036931,Client 36931,47004.83,COMPLETED
C040687,Client 40687,25779.80,COMPLETED
C025027,Client 25027,4957.08,COMPLETED
C038432,Client 38432,8010.69,COMPLETED
C037754,Client 37754,12075.91,COMPLETED
C002620,Client 2620,25445.25,COMPLETED
C010485,Client 10485,38751.96,COMPLETED
C015453,Client 15453,671.08,COMPLETED
C012422,Client 12422,2373.25,COMPLETED
C010935,Client 10935,25966.83,COMPLETED
C034450,Client 34450,20021.62,COMPLETED
C033742,Client 33742,35362.64,COMPLETED
C022049,Client 22049,8039.32,COMPLETED
C012371,Client 12371,33215.29,COMPLETED
C014043,Client 14043,5002.83,COMPLETED
C020298,Client 20298,42240.92,COMPLETED
C021233,Client 21233,13770.74,COMPLETED
C002536,Client 2536,19234.89,COMPLETED
C008285,Client 8285,26599.07,COMPLETED
C020232,Client 20232,47629.43,COMPLETED
C014476,Client 14476,12517.62,COMPLETED
C015136,Client 15136,41389.41,COMPLETED
C045693,Client 45693,11756.97,COMPLETED
C009887,Client 9887,7526.36,COMPLETED
C044722,Client 44722,466.21,COMPLETED
C011389,Client 11389,4737.24,COMPLETED
C001082,Client 1082,16990.94,COMPLETED
C048994,Client 48994,10239.87,COMPLETED
C017126,Client 17126,17240.20,COMPLETED
C028808,Client 28808,17454.52,COMPLETED
C029425,Client 29425,754.17,COMPLETED
C043009,Client 43009,47848.88,COMPLETED
C025869,Client 25869,42287.99,COMPLETED
C041542,Client 41542,8524.79,COMPLETED
C008470,Client 8470,43450.66,COMPLETED
C046407,Client 46407,5648.89,COMPLETED
C041789,Client 41789,26475.47,COMPLETED
C006666,Client 6666,34055.92,COMPLETED
C002933,Client 2933,22206.37,COMPLETED
C012834,Client 12834,24186.70,COMPLETED
C005270,Client 5270,2324.32,COMPLETED
C006527,Client 6527,12184.58,COMPLETED
C003709,Client 3709,2426.29,COMPLETED
C010017,Client 10017,18801.88,COMPLETED
C021823,Client 21823,8264.08,COMPLETED
C032907,Client 32907,30919.73,COMPLETED
C025058,Client 25058,35850.95,COMPLETED
C012207,Client 12207,1328.59,COMPLETED
C016339,Client 16339,34107.17,COMPLETED
C017816,Client 17816,18451.98,COMPLETED
C033871,Client 33871,595.09,COMPLETED
C005501,Client 5501,24712.82,COMPLETED
C002768,Client 2768,20351.04,COMPLETED
C046868,Client 46868,7993.15,COMPLETED
C023424,Client 23424,3690.33,COMPLETED
C022493,Client 22493,40220.95,COMPLETED
C029794,Client 29794,31589.37,COMPLETED
C043747,Client 43747,25829.27,COMPLETED
C003587,Client 3587,4279.90,COMPLETED
C013446,Client 13446,37047.61,COMPLETED
C018589,Client 18589,32262.08,COMPLETED
C011305,Client 11305,30284.47,COMPLETED
C017362,Client 17362,181.43,COMPLETED
C011926,Client 11926,2202.74,COMPLETED
C019873,Client 19873,44298.59,COMPLETED
C040845,Client 40845,28467.74,COMPLETED
C010737,Client 10737,14075.90,COMPLETED
C027976,Client 27976,38618.69,COMPLETED
C037846,Client 37846,36034.00,COMPLETED
C018256,Client 18256,21331.42,COMPLETED
C028949,Client 28949,42133.98,COMPLETED
C036472,Client 36472,34736.95,COMPLETED
C041462,Client 41462,11981.34,COMPLETED
C035719,Client 35719,27714.55,COMPLETED
C042827,Client 42827,31131.99,COMPLETED
C001473,Client 1473,26578.99,COMPLETED
C040401,Client 40401,48148.04,COMPLETED
C024131,Client 24131,4683.23,COMPLETED
C001614,Client 1614,36344.72,COMPLETED
C003941,Client 3941,16635.00,COMPLETED
C013742,Client 13742,20607.08,COMPLETED
C028295,Client 28295,25440.19,COMPLETED
C032900,Client 32900,20056.35,COMPLETED
C034568,Client 34568,11457.87,COMPLETED
C016501,Client 16501,33128.18,COMPLETED
C023044,Client 23044,4363.67,COMPLETED
C010327,Client 10327,21921.75,COMPLETED
C031448,Client 31448,36058.82,COMPLETED
C033270,Client 33270,23711.22,COMPLETED
C021664,Client 21664,43184.15,COMPLETED
C032462,Client 32462,36322.60,COMPLETED
C004629,Client 4629,35965.18,COMPLETED
C048077,Client 48077,41495.04,COMPLETED
C002525,Client 2525,40153.56,COMPLETED
C008174,Client 8174,10047.57,COMPLETED
C016596,Client 16596,46689.10,COMPLETED
C004519,Client 4519,7932.79,COMPLETED
C004262,Client 4262,18216.84,COMPLETED
C042245,Client 42245,35700.45,COMPLETED
C028841,Client 28841,48460.43,COMPLETED
C023469,Client 23469,44226.24,COMPLETED
C014686,Client 14686,46385.05,COMPLETED
C030995,Client 30995,21961.49,COMPLETED
C011498,Client 11498,18293.70,COMPLETED
C035038,Client 35038,42445.41,COMPLETED
C038182,Client 38182,2017.26,COMPLETED
C019132,Client 19132,4950.10,COMPLETED
C029684,Client 29684,3349.03,COMPLETED
C020612,Client 20612,34431.30,COMPLETED
C020832,Client 20832,16374.04,COMPLETED
C039102,Client 39102,17616.63,COMPLETED
C027581,Client 27581,17993.39,COMPLETED
C047456,Client 47456,32429.94,COMPLETED
C034682,Client 34682,14287.68,COMPLETED
C016409,Client 16409,48142.74,COMPLETED
C049410,Client 49410,45123.64,COMPLETED
C036584,Client 36584,43185.67,COMPLETED
C039816,Client 39816,20180.37,COMPLETED
C024188,Client 24188,39121.13,COMPLETED
C039731,Client 39731,13722.50,COMPLETED
C011110,Client 11110,33810.25,COMPLETED
C007413,Client 7413,8500.72,COMPLETED
C018583,Client 18583,46337.71,COMPLETED
C046499,Client 46499,803.01,COMPLETED
C001436,Client 1436,29170.96,COMPLETED
C021753,Client 21753,17302.27,COMPLETED
C028599,Client 28599,1696.47,COMPLETED
C012267,Client 12267,38399.95,COMPLETED
C037131,Client 37131,781.30,COMPLETED
C039988,Client 39988,23442.04,COMPLETED
C004837,Client 4837,3974.06,COMPLETED
C047120,Client 47120,7992.49,COMPLETED
C047149,Client 47149,41209.76,COMPLETED
C042284,Client 42284,9357.40,COMPLETED
C002595,Client 2595,25264.16,COMPLETED
C017352,Client 17352,42950.39,COMPLETED
C015392,Client 15392,45479.98,COMPLETED
C034834,Client 34834,10192.15,COMPLETED
C036094,Client 36094,35267.03,COMPLETED
C021882,Client 21882,10208.78,COMPLETED
C009314,Client 9314,26146.10,COMPLETED
C038906,Client 38906,33044.40,COMPLETED
C009950,Client 9950,30160.11,COMPLETED
C017866,Client 17866,47803.37,COMPLETED
C000154,Client 154,17734.74,COMPLETED
C014162,Client 14162,44513.13,COMPLETED
C016154,Client 16154,21640.81,COMPLETED
C048252,Client 48252,14119.33,COMPLETED
C014262,Client 14262,1993.23,COMPLETED
C002172,Client 2172,16321.10,COMPLETED
C005214,Client 5214,36964.86,COMPLETED
C021670,Client 21670,5009.18,COMPLETED
C011904,Client 11904,32381.44,COMPLETED
C049996,Client 49996,4500.12,COMPLETED
C034878,Client 34878,3856.43,COMPLETED
C043167,Client 43167,41107.61,COMPLETED
C024147,Client 24147,26588.01,COMPLETED
C031091,Client 31091,14497.95,COMPLETED
C036876,Client 36876,26115.49,COMPLETED
C043356,Client 43356,41127.85,COMPLETED
C027785,Client 27785,24179.89,COMPLETED
C034525,Client 34525,19237.70,COMPLETED
C015848,Client 15848,31003.27,COMPLETED
C008915,Client 8915,24625.73,COMPLETED
C031606,Client 31606,4406.83,COMPLETED
C012105,Client 12105,41567.01,COMPLETED
C032521,Client 32521,27115.82,COMPLETED
C023012,Client 23012,32737.23,COMPLETED
C020108,Client 20108,30321.15,COMPLETED
C014553,Client 14553,25075.17,COMPLETED
C044409,Client 44409,24344.66,COMPLETED
C039486,Client 39486,44142.32,COMPLETED
C040250,Client 40250,47584.88,COMPLETED
C047674,Client 47674,32716.68,COMPLETED
C023465,Client 23465,44306.19,COMPLETED
C029809,Client 29809,28809.86,COMPLETED
C016910,Client 16910,12722.31,COMPLETED
C046300,Client 46300,18114.40,COMPLETED
C009023,Client 9023,15920.34,COMPLETED
C046369,Client 46369,40903.04,COMPLETED
C016254,Client 16254,30804.10,COMPLETED
C015658,Client 15658,39234.75,COMPLETED
C026005,Client 26005,26278.63,COMPLETED
C017328,Client 17328,33582.05,COMPLETED
C018975,Client 18975,4365.45,COMPLETED
C000114,Client 114,14395.24,COMPLETED
C000726,Client 726,25392.56,COMPLETED
C036338,Client 36338,6727.71,COMPLETED
C042786,Client 42786,24557.14,COMPLETED
C049365,Client 49365,45148.76,COMPLETED
C031180,Client 31180,4867.63,COMPLETED
C009175,Client 9175,45078.55,COMPLETED
C001987,Client 1987,31520.23,COMPLETED
C027816,Client 27816,27605.00,COMPLETED
C001266,Client 1266,45038.15,COMPLETED
C003311,Client 3311,35895.19,COMPLETED
C022052,Client 22052,46834.68,COMPLETED
C048578,Client 48578,40003.66,COMPLETED
C010146,Client 10146,12538.78,COMPLETED
C039709,Client 39709,39768.26,COMPLETED
C048873,Client 48873,26268.64,COMPLETED
C002343,Client 2343,16502.71,COMPLETED
C007324,Client 7324,34794.42,COMPLETED
C023585,Client 23585,3030.06,COMPLETED
C048138,Client 48138,36988.29,COMPLETED
C005290,Client 5290,7287.35,COMPLETED
C033609,Client 33609,3998.27,COMPLETED
C015834,Client 15834,42561.82,COMPLETED
C010359,Client 10359,18926.15,COMPLETED
C035505,Client 35505,29248.77,COMPLETED
C031311,Client 31311,29286.80,COMPLETED
C048131,Client 48131,25765.71,COMPLETED
C027926,Client 27926,6800.82,COMPLETED
C030340,Client 30340,48998.50,COMPLETED
C024599,Client 24599,37770.36,COMPLETED
C006905,Client 6905,6618.30,COMPLETED
C027114,Client 27114,8546.58,COMPLETED
C019321,Client 19321,15192.10,COMPLETED
C029716,Client 29716,26549.46,COMPLETED
C002169,Client 2169,35818.61,COMPLETED
C017643,Client 17643,25920.11,COMPLETED
C027564,Client 27564,12616.70,COMPLETED
C042918,Client 42918,32693.01,COMPLETED
C021441,Client 21441,39967.84,COMPLETED
C001967,Client 1967,11603.05,COMPLETED
C035494,Client 35494,6053.44,COMPLETED
C043000,Client 43000,15931.17,COMPLETED
C017418,Client 17418,3840.28,COMPLETED
C041811,Client 41811,33210.97,COMPLETED
C041572,Client 41572,38434.14,COMPLETED
C042612,Client 42612,2753.08,COMPLETED
C018374,Client 18374,8620.68,COMPLETED
C049571,Client 49571,21586.03,COMPLETED
C027104,Client 27104,31571.61,COMPLETED
C006150,Client 6150,13080.11,COMPLETED
C027205,Client 27205,41482.03,COMPLETED
C044010,Client 44010,15808.03,COMPLETED
C042381,Client 42381,10094.29,COMPLETED
C013660,Client 13660,34954.10,COMPLETED
C008739,Client 8739,42229.09,COMPLETED
C027285,Client 27285,46729.70,COMPLETED
C013405,Client 13405,10307.02,COMPLETED
C048760,Client 48760,43182.83,COMPLETED
C034786,Client 34786,30887.71,COMPLETED
C040637,Client 40637,36453.96,COMPLETED
C044459,Client 44459,26595.67,COMPLETED
C000106,Client 106,37821.02,COMPLETED
